codigo_mesa,codigo_recinto,nro_mesa,votantes_habilitados
3030301851011,3030301851,11,566
3030301851012,3030301851,12,735
3030301851013,3030301851,13,874
3030301851014,3030301851,14,152
3030301851015,3030301851,15,310
3030301851016,3030301851,16,85
3030301851017,3030301851,17,428
3030301851018,3030301851,18,740
3030301851019,3030301851,19,872
3040101870001,3040101870,1,271
3040101870002,3040101870,2,158
3040101870003,3040101870,3,20
3040101870004,3040101870,4,627
3040101870005,3040101870,5,257
3040101870006,3040101870,6,548
3040101870007,3040101870,7,819
3040101870008,3040101870,8,308
3040101870009,3040101870,9,536
3040101870010,3040101870,10,213
3040101880001,3040101880,1,947
3040101880002,3040101880,2,11
3040101880003,3040101880,3,786
3040101880004,3040101880,4,574
3040101880005,3040101880,5,503
3040101880006,3040101880,6,426
3040101880007,3040101880,7,499
3040101880008,3040101880,8,655
3040201888001,3040201888,1,121
3040201888002,3040201888,2,699
3040301890001,3040301890,1,308
3040301890002,3040301890,2,630
3040301890003,3040301890,3,680
3040301890004,3040301890,4,815
3040301890005,3040301890,5,706
3050101895001,3050101895,1,819
3050101895002,3050101895,2,72
3050101897001,3050101897,1,821
3050101897002,3050101897,2,319
3050101897003,3050101897,3,198
3050101897004,3050101897,4,836
3050101897005,3050101897,5,78
3050101897006,3050101897,6,624
3050101897007,3050101897,7,952
3050101897008,3050101897,8,754
3050101897009,3050101897,9,878
3050101897010,3050101897,10,408
3050101897011,3050101897,11,866
3050101908001,3050101908,1,542
3050101908002,3050101908,2,826
3050101908003,3050101908,3,216
3050101908004,3050101908,4,342
3050101908005,3050101908,5,277
3050101908006,3050101908,6,255
3050101908007,3050101908,7,402
3050101908008,3050101908,8,573
3050101908009,3050101908,9,879
3050101908010,3050101908,10,291
3050101908011,3050101908,11,329
3050101908012,3050101908,12,319
3060201920001,3060201920,1,108
3060201920002,3060201920,2,170
3060201920003,3060201920,3,584
3060201920004,3060201920,4,4
3060201920005,3060201920,5,991
3060201920006,3060201920,6,86
3060201920007,3060201920,7,597
3060201920008,3060201920,8,119
3060201920009,3060201920,9,111
3060201920010,3060201920,10,473
3060201920011,3060201920,11,979
3060201920012,3060201920,12,220
3060201920013,3060201920,13,942
3070201933001,3070201933,1,453
3070201933002,3070201933,2,794
3070201933003,3070201933,3,724
3070201936001,3070201936,1,4
3070201936002,3070201936,2,952
3070201936003,3070201936,3,267
3070201936004,3070201936,4,373
3070201936005,3070201936,5,575
3070201941001,3070201941,1,204
3070201941002,3070201941,2,157
3070201941003,3070201941,3,989
3070201941004,3070201941,4,101
3070201941005,3070201941,5,688
3070201941006,3070201941,6,688
3070201941007,3070201941,7,257
3070201941008,3070201941,8,857
3070201941009,3070201941,9,832
3070201941010,3070201941,10,34
3070201941011,3070201941,11,856
3070201941012,3070201941,12,936
3070201941013,3070201941,13,499
3070201941014,3070201941,14,418
3070201941015,3070201941,15,210
3070201956001,3070201956,1,82
3070201956002,3070201956,2,702
3070201956003,3070201956,3,189
3070201956004,3070201956,4,572
3070201956005,3070201956,5,413
3070201956006,3070201956,6,26
3070201956007,3070201956,7,700
3070201956008,3070201956,8,254
3070201956009,3070201956,9,393
3070201956010,3070201956,10,733
3070201956011,3070201956,11,675
3070201956012,3070201956,12,553
3070201956013,3070201956,13,392
3070201956014,3070201956,14,864
3070201956015,3070201956,15,774
3070201956016,3070201956,16,641
3070201956017,3070201956,17,671
3070201956018,3070201956,18,444
3070201956019,3070201956,19,463
3080101975001,3080101975,1,93
3080101975002,3080101975,2,337
3080101975003,3080101975,3,58
3080101975004,3080101975,4,829
3080101975005,3080101975,5,193
3080101975006,3080101975,6,25
3080101975007,3080101975,7,356
3080101975008,3080101975,8,355
3080101975009,3080101975,9,378
3080101984001,3080101984,1,759
3080101984002,3080101984,2,172
3080101984003,3080101984,3,728
3080101984004,3080101984,4,237
3080101984005,3080101984,5,843
3080101984006,3080101984,6,364
3080101984007,3080101984,7,18
3080101991001,3080101991,1,31
3080101991002,3080101991,2,248
3080101991003,3080101991,3,610
3080101991004,3080101991,4,599
3080101991005,3080101991,5,293
3080101991006,3080101991,6,220
3080101991007,3080101991,7,544
3080101991008,3080101991,8,587
3080101991009,3080101991,9,341
3080101991010,3080101991,10,958
3080101991011,3080101991,11,308
3080101991012,3080101991,12,306
3080202003001,3080202003,1,360
3080202003002,3080202003,2,667
3080202003003,3080202003,3,744
3080202003004,3080202003,4,305
3080202003005,3080202003,5,676
3080202003006,3080202003,6,419
3080202003007,3080202003,7,749
3080302010001,3080302010,1,384
3080302010002,3080302010,2,293
3080302010003,3080302010,3,373
3080302010004,3080302010,4,598
3080302010005,3080302010,5,973
3080302010006,3080302010,6,604
3080302010007,3080302010,7,159
3080302010008,3080302010,8,583
3080302010009,3080302010,9,896
3080302010010,3080302010,10,405
3080302010011,3080302010,11,633
3080302010012,3080302010,12,73
3080302010013,3080302010,13,623
3080302010014,3080302010,14,919
3080302010015,3080302010,15,472
3080302010016,3080302010,16,260
3080302010017,3080302010,17,141
3080302010018,3080302010,18,337
3080302010019,3080302010,19,843
3080302010020,3080302010,20,40
3090102030001,3090102030,1,603
3090102030002,3090102030,2,758
3090102030003,3090102030,3,867
3090102030004,3090102030,4,64
3090102030005,3090102030,5,580
3090102030006,3090102030,6,752
3090102030007,3090102030,7,596
3090102030008,3090102030,8,709
3090102030009,3090102030,9,868
3090102030010,3090102030,10,206
3090102030011,3090102030,11,105
3090102030012,3090102030,12,212
3090102030013,3090102030,13,402
3090102030014,3090102030,14,597
3090102030015,3090102030,15,926
3090102030016,3090102030,16,305
3090102030017,3090102030,17,375
3090102030018,3090102030,18,77
3090102030019,3090102030,19,284
3090102049001,3090102049,1,854
3090102049002,3090102049,2,967
3090202051001,3090202051,1,693
3090202051002,3090202051,2,778
3090202051003,3090202051,3,16
3090202051004,3090202051,4,772
3090202051005,3090202051,5,365
3090202051006,3090202051,6,275
3090202051007,3090202051,7,668
3090202051008,3090202051,8,514
3090202051009,3090202051,9,935
3090202051010,3090202051,10,539
3090202051011,3090202051,11,429
3090202051012,3090202051,12,353
3090202051013,3090202051,13,856
3090202051014,3090202051,14,946
3090202051015,3090202051,15,143
3090202051016,3090202051,16,576
3090202051017,3090202051,17,677
3090302068001,3090302068,1,628
3090302068002,3090302068,2,966
3090302068003,3090302068,3,440
3090302068004,3090302068,4,132
3090302072001,3090302072,1,791
3090302072002,3090302072,2,130
3090302072003,3090302072,3,669
3100102075001,3100102075,1,753
3100102076001,3100102076,1,864
3100102076002,3100102076,2,812
3100102076003,3100102076,3,997
3100102076004,3100102076,4,519
3100102076005,3100102076,5,239
3100102076006,3100102076,6,284
3100102076007,3100102076,7,196
3100102076008,3100102076,8,571
3100102076009,3100102076,9,180
3100102076010,3100102076,10,885
3100102076011,3100102076,11,360
3100102076012,3100102076,12,871
3100102076013,3100102076,13,602
3100102076014,3100102076,14,468
3100102076015,3100102076,15,609
3100102076016,3100102076,16,755
3100102076017,3100102076,17,514
3100102076018,3100102076,18,79
3100102076019,3100102076,19,682
3100102076020,3100102076,20,306
3100202096001,3100202096,1,815
3100202096002,3100202096,2,410
3100202096003,3100202096,3,435
3100202096004,3100202096,4,497
3100202096005,3100202096,5,585
3100202096006,3100202096,6,988
3100202096007,3100202096,7,735
3100202096008,3100202096,8,906
3100202104001,3100202104,1,58
3100202104002,3100202104,2,161
3100202104003,3100202104,3,986
3100202104004,3100202104,4,318
3100202104005,3100202104,5,450
3100202104006,3100202104,6,759
3100202104007,3100202104,7,996
3100202104008,3100202104,8,98
3100202104009,3100202104,9,333
3100202104010,3100202104,10,551
3100202104011,3100202104,11,988
3100202104012,3100202104,12,291
3100202116001,3100202116,1,570
3100202116002,3100202116,2,686
3100202116003,3100202116,3,485
3100202116004,3100202116,4,846
3100202116005,3100202116,5,67
3100202116006,3100202116,6,677
3100202116007,3100202116,7,286
3100202116008,3100202116,8,817
3100202116009,3100202116,9,527
3100202116010,3100202116,10,460
3100202116011,3100202116,11,202
3100202116012,3100202116,12,70
3100202116013,3100202116,13,453
3100302129001,3100302129,1,304
3100302129002,3100302129,2,677
3100302129003,3100302129,3,557
3100302129004,3100302129,4,258
3100302129005,3100302129,5,80
3100302129006,3100302129,6,645
3100302129007,3100302129,7,710
3100302129008,3100302129,8,539
3100302129009,3100302129,9,832
3100302129010,3100302129,10,778
3100302139001,3100302139,1,129
3100302139002,3100302139,2,286
3100302139003,3100302139,3,447
3100302139004,3100302139,4,258
3100302139005,3100302139,5,235
3100302139006,3100302139,6,444
3100302139007,3100302139,7,362
3100302139008,3100302139,8,417
3100302139009,3100302139,9,472
3100302139010,3100302139,10,906
3100302139011,3100302139,11,611
3100302139012,3100302139,12,49
3100302139013,3100302139,13,971
3100302139014,3100302139,14,941
3100302139015,3100302139,15,982
3100302139016,3100302139,16,187
3100302139017,3100302139,17,318
3100302139018,3100302139,18,293
3100302139019,3100302139,19,814
3100302139020,3100302139,20,387
3110102159001,3110102159,1,991
3110102159002,3110102159,2,369
3110102159003,3110102159,3,730
3110102159004,3110102159,4,660
3110102159005,3110102159,5,259
3110102159006,3110102159,6,139
3110102159007,3110102159,7,454
3110102159008,3110102159,8,676
3110102159009,3110102159,9,623
3110102159010,3110102159,10,821
3110102159011,3110102159,11,869
3120202170001,3120202170,1,255
3120202170002,3120202170,2,891
3120202170003,3120202170,3,58
3120202170004,3120202170,4,500
3120202170005,3120202170,5,759
3120202170006,3120202170,6,14
3120202170007,3120202170,7,386
3120202170008,3120202170,8,260
3120202170009,3120202170,9,355
3120202170010,3120202170,10,166
3120202170011,3120202170,11,143
3120202170012,3120202170,12,430
3120202170013,3120202170,13,496
3120202170014,3120202170,14,431
3120202170015,3120202170,15,973
3120202170016,3120202170,16,571
3120202170017,3120202170,17,24
3120202170018,3120202170,18,37
3120202170019,3120202170,19,694
3120202170020,3120202170,20,881
3120202190001,3120202190,1,742
3120202190002,3120202190,2,795
3120202190003,3120202190,3,378
3120202190004,3120202190,4,472
3120202190005,3120202190,5,619
3120202190006,3120202190,6,933
3120202190007,3120202190,7,107
3120202190008,3120202190,8,13
3120202190009,3120202190,9,46
3120202199001,3120202199,1,266
3120202199002,3120202199,2,313
3120202199003,3120202199,3,783
3120202199004,3120202199,4,194
3120202199005,3120202199,5,149
3120202199006,3120202199,6,746
3120202199007,3120202199,7,339
3120202199008,3120202199,8,943
3120202199009,3120202199,9,416
3120202199010,3120202199,10,474
3120302209001,3120302209,1,384
3120302209002,3120302209,2,877
3120302209003,3120302209,3,189
3120302209004,3120302209,4,708
3120302209005,3120302209,5,686
3120302214001,3120302214,1,522
3120302214002,3120302214,2,907
3120302214003,3120302214,3,320
3120302214004,3120302214,4,313
3120302214005,3120302214,5,304
3120302214006,3120302214,6,358
3120302214007,3120302214,7,172
3120302214008,3120302214,8,145
3120302214009,3120302214,9,119
3120402223001,3120402223,1,522
3120402223002,3120402223,2,603
3120402223003,3120402223,3,554
3120402223004,3120402223,4,656
3120402223005,3120402223,5,574
3120402223006,3120402223,6,732
3120402223007,3120402223,7,929
3120402223008,3120402223,8,374
3120402223009,3120402223,9,197
3120402223010,3120402223,10,592
3120402223011,3120402223,11,64
3120402223012,3120402223,12,710
3120402223013,3120402223,13,725
3120402223014,3120402223,14,820
3120402223015,3120402223,15,353
3120402223016,3120402223,16,11
3120402223017,3120402223,17,304
3120402223018,3120402223,18,20
3120502241001,3120502241,1,820
3120502241002,3120502241,2,928
3120502241003,3120502241,3,788
3120502241004,3120502241,4,714
3120502241005,3120502241,5,350
3120602246001,3120602246,1,417
3120602246002,3120602246,2,485
3120602246003,3120602246,3,858
3120602246004,3120602246,4,985
3120602246005,3120602246,5,39
3120602246006,3120602246,6,948
3120602246007,3120602246,7,207
3120602246008,3120602246,8,720
3120602246009,3120602246,9,730
3120602246010,3120602246,10,25
3120602246011,3120602246,11,372
3120602246012,3120602246,12,794
3120602246013,3120602246,13,416
3120602246014,3120602246,14,497
3120602246015,3120602246,15,259
3120602246016,3120602246,16,745
3120602246017,3120602246,17,36
3130102263001,3130102263,1,104
3130102263002,3130102263,2,32
3130102263003,3130102263,3,989
3130102263004,3130102263,4,472
3130102263005,3130102263,5,258
3130102263006,3130102263,6,906
3130102263007,3130102263,7,793
3130102263008,3130102263,8,332
3130102263009,3130102263,9,502
3130102263010,3130102263,10,880
3130102263011,3130102263,11,370
3130102263012,3130102263,12,282
3130102263013,3130102263,13,192
3130302276001,3130302276,1,619
3140102277001,3140102277,1,226
3140102277002,3140102277,2,907
3140102277003,3140102277,3,642
3140102277004,3140102277,4,318
3140102277005,3140102277,5,878
3140102277006,3140102277,6,937
3140102277007,3140102277,7,217
3140102277008,3140102277,8,492
3140102277009,3140102277,9,250
3140102277010,3140102277,10,338
3140102277011,3140102277,11,976
3140102277012,3140102277,12,101
3140102277013,3140102277,13,607
3140102277014,3140102277,14,441
3140102277015,3140102277,15,824
3140102277016,3140102277,16,898
3140102277017,3140102277,17,563
3140102277018,3140102277,18,79
3140102277019,3140102277,19,578
3140102277020,3140102277,20,140
3140202297001,3140202297,1,715
3140202297002,3140202297,2,407
3140202297003,3140202297,3,854
3140202297004,3140202297,4,750
3140202297005,3140202297,5,758
3140202297006,3140202297,6,976
3140202297007,3140202297,7,926
3140202297008,3140202297,8,708
3140202297009,3140202297,9,400
3140202297010,3140202297,10,185
3140202297011,3140202297,11,598
3140202297012,3140202297,12,959
3140202297013,3140202297,13,31
3140202297014,3140202297,14,365
3140202297015,3140202297,15,503
3140202297016,3140202297,16,790
3140202313001,3140202313,1,390
3140202313002,3140202313,2,391
3140202313003,3140202313,3,470
3140202313004,3140202313,4,38
3140202313005,3140202313,5,186
3140202313006,3140202313,6,504
3140202313007,3140202313,7,98
3140202320001,3140202320,1,530
3140202320002,3140202320,2,965
3140202320003,3140202320,3,692
3140202320004,3140202320,4,918
3140202320005,3140202320,5,694
3140202320006,3140202320,6,741
3140202320007,3140202320,7,496
3140202320008,3140202320,8,145
3140202320009,3140202320,9,304
3140202320010,3140202320,10,996
3140202320011,3140202320,11,734
3140202320012,3140202320,12,942
3140202320013,3140202320,13,350
3140202333001,3140202333,1,151
3140202333002,3140202333,2,83
3140202333003,3140202333,3,715
3140202333004,3140202333,4,290
3140202333005,3140202333,5,331
3140202333006,3140202333,6,705
3140202333007,3140202333,7,253
3140202333008,3140202333,8,94
3140202333009,3140202333,9,100
3140202333010,3140202333,10,233
3140202333011,3140202333,11,43
3140202333012,3140202333,12,350
3140202333013,3140202333,13,831
3140202333014,3140202333,14,506
3140202333015,3140202333,15,416
3140202333016,3140202333,16,713
3140202333017,3140202333,17,847
3140202333018,3140202333,18,359
3140302351001,3140302351,1,640
3140302351002,3140302351,2,672
3140302351003,3140302351,3,856
3140302351004,3140302351,4,426
3140302351005,3140302351,5,846
3140302351006,3140302351,6,102
3140302351007,3140302351,7,67
3140302351008,3140302351,8,39
3140302351009,3140302351,9,700
3140302351010,3140302351,10,350
3140302351011,3140302351,11,852
3140302351012,3140302351,12,519
3140402363001,3140402363,1,928
3140402363002,3140402363,2,460
3140402363003,3140402363,3,152
3140402363004,3140402363,4,897
3140402363005,3140402363,5,471
3140402363006,3140402363,6,754
3140402363007,3140402363,7,379
3140402363008,3140402363,8,46
3140402363009,3140402363,9,248
3140402363010,3140402363,10,404
3140402363011,3140402363,11,173
3140402363012,3140402363,12,679
3140402363013,3140402363,13,436
3140402363014,3140402363,14,878
3140402363015,3140402363,15,994
3140402363016,3140402363,16,135
3140402363017,3140402363,17,51
3140502380001,3140502380,1,555
3140502380002,3140502380,2,872
3140502380003,3140502380,3,971
3140502380004,3140502380,4,310
3140502380005,3140502380,5,128
3140502380006,3140502380,6,244
3140502380007,3140502380,7,312
3140502380008,3140502380,8,463
3140502380009,3140502380,9,234
3140502380010,3140502380,10,17
3140502380011,3140502380,11,339
3140502380012,3140502380,12,606
3140502380013,3140502380,13,98
3140502380014,3140502380,14,559
3140502380015,3140502380,15,20
3140502380016,3140502380,16,404
3140502396001,3140502396,1,776
3140502396002,3140502396,2,706
3140502396003,3140502396,3,938
3140502396004,3140502396,4,21
3140502396005,3140502396,5,855
3140502396006,3140502396,6,664
3140502396007,3140502396,7,346
3140502396008,3140502396,8,86
3150102404001,3150102404,1,698
3160102405001,3160102405,1,339
3160102405002,3160102405,2,720
3160102405003,3160102405,3,372
3160102405004,3160102405,4,383
3160102405005,3160102405,5,248
3160102405006,3160102405,6,310
3160102405007,3160102405,7,455
3160102405008,3160102405,8,22
3160102405009,3160102405,9,404
3160102405010,3160102405,10,485
3160102405011,3160102405,11,890
3160102405012,3160102405,12,553
3160102417001,3160102417,1,634
3160102417002,3160102417,2,529
3160102417003,3160102417,3,501
3160102417004,3160102417,4,767
3160102417005,3160102417,5,382
3160102417006,3160102417,6,487
3160102417007,3160102417,7,577
3160102417008,3160102417,8,427
3160102417009,3160102417,9,820
3160102417010,3160102417,10,93
3160102417011,3160102417,11,13
3160102417012,3160102417,12,59
3160102417013,3160102417,13,299
3160102417014,3160102417,14,827
3160102417015,3160102417,15,738
3160102417016,3160102417,16,77
3160202433001,3160202433,1,736
3160202433002,3160202433,2,913
3160202433003,3160202433,3,447
3160202433004,3160202433,4,760
3160202433005,3160202433,5,313
3160202433006,3160202433,6,408
3160202433007,3160202433,7,548
3160202433008,3160202433,8,667
3160202433009,3160202433,9,627
3160202433010,3160202433,10,921
3160202443001,3160202443,1,284
3160202443002,3160202443,2,794
3160202443003,3160202443,3,216
3160202443004,3160202443,4,18
3160202443005,3160202443,5,86
3160202443006,3160202443,6,949
3160202443007,3160202443,7,31
3160202443008,3160202443,8,717
3160202443009,3160202443,9,323
3160202443010,3160202443,10,285
3160202443011,3160202443,11,850
4010102454001,4010102454,1,585
4010102454002,4010102454,2,145
4010102454003,4010102454,3,83
4010102454004,4010102454,4,549
4010102454005,4010102454,5,708
4010102454006,4010102454,6,945
4010102454007,4010102454,7,618
4010102454008,4010102454,8,726
4010102454009,4010102454,9,951
4010102454010,4010102454,10,556
4010102454011,4010102454,11,947
4010102454012,4010102454,12,318
4010102454013,4010102454,13,851
4010102454014,4010102454,14,539
4010102454015,4010102454,15,162
4010102454016,4010102454,16,39
4010102470001,4010102470,1,724
4010102470002,4010102470,2,734
4010102470003,4010102470,3,552
4010102470004,4010102470,4,108
4010102470005,4010102470,5,782
4010102470006,4010102470,6,564
4010102470007,4010102470,7,507
4010102470008,4010102470,8,548
4010102470009,4010102470,9,889
4010102470010,4010102470,10,907
4010102470011,4010102470,11,975
4010102470012,4010102470,12,846
4010102470013,4010102470,13,749
4010102470014,4010102470,14,732
4010102470015,4010102470,15,10
4010102470016,4010102470,16,810
4010102470017,4010102470,17,996
4010202487001,4010202487,1,369
4010202487002,4010202487,2,177
4010202487003,4010202487,3,604
4010202487004,4010202487,4,645
4010202487005,4010202487,5,306
4010202487006,4010202487,6,17
4010202487007,4010202487,7,348
4010202487008,4010202487,8,639
4010202487009,4010202487,9,346
4010202487010,4010202487,10,684
4010202487011,4010202487,11,188
4010202487012,4010202487,12,780
4010202487013,4010202487,13,32
4010202487014,4010202487,14,634
4010202487015,4010202487,15,295
4010202487016,4010202487,16,832
4010202487017,4010202487,17,562
4010302504001,4010302504,1,20
4010302504002,4010302504,2,890
4010302504003,4010302504,3,122
4010302504004,4010302504,4,26
4010302504005,4010302504,5,331
4010302504006,4010302504,6,125
4010302504007,4010302504,7,392
4010302504008,4010302504,8,57
4010302504009,4010302504,9,76
4010302504010,4010302504,10,277
4010302504011,4010302504,11,77
4010302504012,4010302504,12,337
4010302516001,4010302516,1,937
4010302516002,4010302516,2,106
4010302516003,4010302516,3,609
4010302516004,4010302516,4,803
4010302516005,4010302516,5,22
4010302516006,4010302516,6,929
4010302516007,4010302516,7,177
4010302516008,4010302516,8,580
4010302516009,4010302516,9,649
4020102525001,4020102525,1,51
4020102525002,4020102525,2,71
4020102525003,4020102525,3,823
4020102528001,4020102528,1,474
4020102528002,4020102528,2,589
4020102528003,4020102528,3,810
4020102528004,4020102528,4,165
4020102528005,4020102528,5,747
4020102528006,4020102528,6,404
4020102528007,4020102528,7,716
4020102528008,4020102528,8,102
4020102528009,4020102528,9,6
4020102528010,4020102528,10,247
4020102528011,4020102528,11,382
4020102528012,4020102528,12,878
4020102528013,4020102528,13,60
4020102528014,4020102528,14,648
4020102528015,4020102528,15,5
4020102528016,4020102528,16,564
4020102528017,4020102528,17,472
4020202545001,4020202545,1,75
4020202545002,4020202545,2,128
4020202545003,4020202545,3,45
4020202545004,4020202545,4,188
4020202545005,4020202545,5,921
4020202545006,4020202545,6,820
4030102551001,4030102551,1,604
4030102551002,4030102551,2,741
4030102551003,4030102551,3,582
4030102551004,4030102551,4,150
4030102551005,4030102551,5,560
4030102551006,4030102551,6,728
4030102551007,4030102551,7,556
4030102558001,4030102558,1,901
4030102558002,4030102558,2,910
4030102558003,4030102558,3,96
4030102558004,4030102558,4,808
4030102558005,4030102558,5,518
4030102558006,4030102558,6,628
4030102558007,4030102558,7,456
4030102558008,4030102558,8,861
4030102558009,4030102558,9,826
4030102558010,4030102558,10,640
4030102558011,4030102558,11,28
4030102558012,4030102558,12,733
4030102558013,4030102558,13,571
4030102558014,4030102558,14,383
4030102558015,4030102558,15,563
4030102558016,4030102558,16,163
4030102558017,4030102558,17,336
4030102558018,4030102558,18,107
4030102558019,4030102558,19,655
4030102577001,4030102577,1,414
4030102577002,4030102577,2,930
4030102577003,4030102577,3,813
4030102577004,4030102577,4,324
4030102577005,4030102577,5,180
4030102577006,4030102577,6,218
4030202583001,4030202583,1,365
4030202583002,4030202583,2,402
4030202583003,4030202583,3,235
4030202583004,4030202583,4,283
4030202583005,4030202583,5,962
4030202583006,4030202583,6,993
4030202583007,4030202583,7,661
4030202583008,4030202583,8,433
4030202583009,4030202583,9,358
4030202583010,4030202583,10,982
4030202583011,4030202583,11,492
4030202583012,4030202583,12,32
4030202583013,4030202583,13,636
4030202583014,4030202583,14,843
4030202583015,4030202583,15,28
4030202583016,4030202583,16,817
4030202583017,4030202583,17,250
4030202583018,4030202583,18,44
4040102601001,4040102601,1,533
4040102601002,4040102601,2,563
4040102601003,4040102601,3,601
4040102601004,4040102601,4,583
4040102601005,4040102601,5,82
4040102601006,4040102601,6,309
4040102601007,4040102601,7,279
4040102601008,4040102601,8,765
4040102601009,4040102601,9,973
4040102601010,4040102601,10,765
4040102601011,4040102601,11,624
4040102601012,4040102601,12,926
4040102601013,4040102601,13,234
4040102601014,4040102601,14,16
4040102601015,4040102601,15,396
4040102601016,4040102601,16,218
4040102601017,4040102601,17,226
4040102601018,4040102601,18,266
4040102619001,4040102619,1,825
4040102619002,4040102619,2,456
4040102619003,4040102619,3,182
4040102619004,4040102619,4,935
4040102619005,4040102619,5,360
4040102619006,4040102619,6,285
4040102619007,4040102619,7,326
4040102626001,4040102626,1,56
4040102626002,4040102626,2,243
4040102626003,4040102626,3,918
4040102626004,4040102626,4,317
4040102626005,4040102626,5,801
4040102626006,4040102626,6,636
4040102626007,4040102626,7,34
4040102626008,4040102626,8,281
4040102626009,4040102626,9,862
4040102626010,4040102626,10,582
4040102626011,4040102626,11,549
4040102626012,4040102626,12,879
4040102626013,4040102626,13,775
4040102626014,4040102626,14,348
4050102640001,4050102640,1,747
4050102640002,4050102640,2,230
4050102640003,4050102640,3,390
4050102643001,4050102643,1,11
4050102643002,4050102643,2,56
4050102643003,4050102643,3,255
4050302646001,4050302646,1,152
4050302646002,4050302646,2,29
4050302646003,4050302646,3,620
4050302646004,4050302646,4,97
4050302646005,4050302646,5,135
4050302646006,4050302646,6,471
4050302646007,4050302646,7,686
4050302646008,4050302646,8,258
4050302646009,4050302646,9,815
4050302646010,4050302646,10,38
4050302646011,4050302646,11,996
4050302646012,4050302646,12,934
4050302646013,4050302646,13,758
4050302646014,4050302646,14,747
4050302646015,4050302646,15,801
4050302646016,4050302646,16,866
4050302646017,4050302646,17,727
4050302646018,4050302646,18,733
4050302646019,4050302646,19,768
4050402665001,4050402665,1,569
4050402665002,4050402665,2,469
4050402665003,4050402665,3,368
4050402665004,4050402665,4,40
4050402665005,4050402665,5,744
4050402665006,4050402665,6,881
4050402665007,4050402665,7,179
4050402665008,4050402665,8,995
4050402665009,4050402665,9,330
4050402665010,4050402665,10,557
4050402665011,4050402665,11,832
4050402665012,4050402665,12,531
4050402665013,4050402665,13,523
4050402665014,4050402665,14,20
4050402665015,4050402665,15,810
4050402665016,4050402665,16,660
4050402665017,4050402665,17,119
4050402665018,4050402665,18,353
4050402665019,4050402665,19,977
4050402665020,4050402665,20,549
4050502685001,4050502685,1,245
4050502685002,4050502685,2,350
4060102687001,4060102687,1,401
4060102688001,4060102688,1,26
4060102688002,4060102688,2,48
4060102688003,4060102688,3,290
4060102688004,4060102688,4,752
4060102688005,4060102688,5,38
4060102688006,4060102688,6,725
4060102688007,4060102688,7,714
4060102688008,4060102688,8,201
4060102688009,4060102688,9,576
4060102688010,4060102688,10,328
4060102688011,4060102688,11,141
4060102688012,4060102688,12,579
4060102688013,4060102688,13,517
4060102688014,4060102688,14,659
4060102688015,4060102688,15,781
4060202703001,4060202703,1,759
4060202703002,4060202703,2,356
4060202703003,4060202703,3,433
4060202703004,4060202703,4,525
4060202703005,4060202703,5,255
4060202703006,4060202703,6,332
4060202703007,4060202703,7,686
4060202703008,4060202703,8,300
4060202703009,4060202703,9,545
4060202703010,4060202703,10,595
4060202703011,4060202703,11,709
4060202703012,4060202703,12,794
4060202703013,4060202703,13,353
4060202703014,4060202703,14,984
4060202703015,4060202703,15,515
4060202703016,4060202703,16,12
4060202703017,4060202703,17,587
4060202703018,4060202703,18,94
4060202703019,4060202703,19,663
4060202703020,4060202703,20,218
4060302723001,4060302723,1,447
4060302723002,4060302723,2,512
4060302723003,4060302723,3,797
4060302723004,4060302723,4,22
4070102727001,4070102727,1,422
4070102727002,4070102727,2,884
4070102727003,4070102727,3,126
4070102727004,4070102727,4,891
4070102727005,4070102727,5,442
4070102727006,4070102727,6,830
4070102727007,4070102727,7,573
4070102727008,4070102727,8,754
4070102727009,4070102727,9,531
4070102727010,4070102727,10,647
4070102727011,4070102727,11,848
4080102738001,4080102738,1,54
4080102738002,4080102738,2,722
4080102738003,4080102738,3,452
4080102738004,4080102738,4,988
4080102738005,4080102738,5,765
4080102738006,4080102738,6,256
4080102738007,4080102738,7,138
4080102738008,4080102738,8,971
4080102738009,4080102738,9,81
4080102738010,4080102738,10,498
4080102738011,4080102738,11,656
4080202749001,4080202749,1,847
4080202749002,4080202749,2,199
4080202749003,4080202749,3,987
4080202749004,4080202749,4,877
4080202749005,4080202749,5,676
4080202749006,4080202749,6,630
4080202749007,4080202749,7,298
4080202749008,4080202749,8,168
4080202749009,4080202749,9,911
4080202749010,4080202749,10,715
4080202749011,4080202749,11,861
4080202749012,4080202749,12,908
4080202749013,4080202749,13,416
4080202749014,4080202749,14,679
4080202749015,4080202749,15,317
4090102764001,4090102764,1,546
4090102764002,4090102764,2,677
4090102764003,4090102764,3,963
4090102764004,4090102764,4,334
4090102764005,4090102764,5,316
4090102764006,4090102764,6,769
4090102764007,4090102764,7,394
4090102764008,4090102764,8,436
4090102764009,4090102764,9,334
4090102764010,4090102764,10,364
4090102764011,4090102764,11,922
4090102764012,4090102764,12,8
4090102764013,4090102764,13,443
4090102764014,4090102764,14,514
4090102764015,4090102764,15,916
4090102764016,4090102764,16,511
4090202780001,4090202780,1,169
4090202780002,4090202780,2,765
4090202780003,4090202780,3,222
4090202780004,4090202780,4,653
4090202780005,4090202780,5,951
4090202780006,4090202780,6,506
4090202780007,4090202780,7,747
4090202780008,4090202780,8,895
4090202780009,4090202780,9,775
4090202780010,4090202780,10,789
4090202780011,4090202780,11,511
4090202780012,4090202780,12,32
